pair_address,valuable_token_volume,token_symbol,token_address,underlying_token,website
0x113b508195b64bcaacf52eC51F8d9677d22DDA54|293820|SPE|0x4ac81e3631dcda62109e3117c4cae7bf70bbbbd2|BUSD|https://www.saveplanetearth.io/
0x238fa1A600AfeF749c68807633D89Fce1D038B23|219513|SAFEICARUS|0xd2f9b51c6a1b5598f0ea51ef95d70cb045692d0f|WBNB|https://safeicarus.io/
0x3DBc4D96869B855cCCe35576E0bd4b967F61C67c|106796|SOLAR|0xaba91fa7b4d090be80c4108e925628106e9be49e|WBNB|null
0xfF7f650Ed44B2bA2C5Fa92b402a31da217A0e62c|64430|AIPAD|0x2c04e29f1b9959ac865dc6091c1257734f64656f|WBNB|null
0xc5DF25D579BC5011978A955A1b138785c9801Cef|40003|ATX|0xd90daef95154fc7777de92d9521876a568808100|WBNB|null
0x6901c75C9A0B18687bD6f5764fE7fdD1dbCc316c|38657|EAC|0x64f291de10ecd36d5f7b64aaebc70943cface28e|USDT|null
0xC8F72Edc091E1cC045700f013a28512D0ff91Bc7|30381|$MOONPOT|0x971341c2e487bb51643573bc8b9f08b44dbc92e6|WBNB|null
0x6ea3465F8151BD933366bBbA3f679cff06e65D5c|22109|AER|0xc7ad2ce38f208eed77a368613c62062fce88f125|WBNB|null
0xB77C999D3B022d806F9e0D88b84237EfebeABC60|17068|Pegas|0x6cf7f3704ccfe30b252d826567213f7ecb39cdfd|BUSD|null
0x490d7932387692B54865A24EbB6903b38FeF884C|13448|MYRA|0x6ef238e9e8cd2a96740897761c18894fc086b9d0|WBNB|https://mytheria.io
0x63Ab5171A41C41899D541CF60b056FA148BF7Ce2|12820|JC|0xba952e4cca1050e12429d23a66986862245c766b|WBNB|http://www.junegames.net/
