pair_address,valuable_token_volume,token_symbol,token_address,underlying_token,website
0xa0682275F190A4aFF1D572E2f74A431A9D89b420|60080|HZUSD|0x270c82a9a5958c55d460e33c5a64eb7e31ed3cb2|BUSD|null
0x1225baaE6FCbB7869813B1571f8192eb27085aa7|30712|CCOIN|0xc209831f7349d4e200d420326b3401899ab9ae68|BUSD|https://crypterium.game/
0x748da3D5EE4FE250569AFfa911E0eD063794cc54|27825|Plant|0x76c28a047aae73218db0bc4df7e6c859ed7e0102|USDT|null
0x18d9b9F787D8e19fF7B911AA84c292eD9260471D|22099|RLDM|0x2cea2b0dfe367e064cfafad65a0b3ef5adb3673f|WBNB|https://redlightdistrict.io/
0xA2a498d74677beAFcD755d51143A856752e05A72|18778|FUS|0x3608156f14a53f41d8a6ac85a76db322045941da|USDT|null
0x01A43422A6C800ac22F2Ac1321180034dDc96622|17379|CFC|0x40a9cbca594e59d5700c324bab76b693f95b7d59|BUSD|null
0x53620256656e2Cd94ed816744AB91BB63eDB23fe|17361|IBEX|0xe2f710fbe35d0305d8bd009be2d473a88ef82e64|WBNB|https://ibexcoin.net/
0x087fC33426e6C7a4D41FE63D483C95a28Cbc50Ba|16910|Starship|0xe4b6db3241347de559bfa6013224a87f97a294f7|WBNB|null
0xEdf07293A6A02980d0632f7F6874c0F55bdB1B3d|16540|VBUCKS|0x37edee49d1b4a901f778551dfa10dfa4298998a5|WBNB|null
0x927125191d5CFce4271cfA27fc09ea8F6f18974E|16113|BAI|0x2d77863f3586e1e4e6d91706b6c8a1e1f628b4ad|WBNB|null
0xeF84657d39D63683df4eE28dAeCEA60A014c9F2f|11886|SLAB|0x481fa9b7324e42218e938178958999903b28a93f|WBNB|null
0xdAa81dBCab72589e9763BF169E25f1866a311fd9|11783|XYF|0x83c77ca10b79529a6c755180e42c59070ddf404e|WBNB|null
